Date,Instrument,holding_value,signed_weight,primary_group
2021-01-13,GOOG.OQ,0.05442348073971031,0.05426253362587725,cloud_software
2021-01-13,TER.OQ,0.06118214500928087,0.061001210428774065,robotics_autonomy
2021-01-13,CSCO.OQ,0.05531935533622118,0.05515575884332039,server_network
2021-01-13,NTAP.OQ,0.05428952002625794,0.05412896907580701,memory_hbm_storage
2021-01-13,TSLA.OQ,0.06276854547328495,0.06258291941453026,robotics_autonomy
2021-01-14,ORCL.N,0.0520025822728771,0.05185130741501051,cloud_software
2021-01-14,SPY.P,-0.5860791161716781,-0.5843742193930486,market_hedge
2021-01-14,AMD.OQ,0.05273489229586163,0.052581487157347444,gpu_accelerator
2021-01-14,NVDA.OQ,0.05396662815367741,0.053809639911042685,gpu_accelerator
2021-01-14,GOOG.OQ,0.05398236018790442,0.053825326180979974,cloud_software
2021-01-14,TER.OQ,0.06224817709039959,0.06206709792605364,robotics_autonomy
2021-01-14,CSCO.OQ,0.05506324720964412,0.05490306891596626,server_network
2021-01-14,NTAP.OQ,0.054822423290306045,0.05466294555038103,memory_hbm_storage
2021-01-14,TSLA.OQ,0.062077247369462595,0.0618966654375253,robotics_autonomy
2021-01-15,ORCL.N,0.05215453787042366,0.05206016943476917,cloud_software
2021-01-15,SPY.P,-0.5818050096329863,-0.5807522914831023,market_hedge
2021-01-15,AMD.OQ,0.05123631291350379,0.05114360591434748,gpu_accelerator
2021-01-15,NVDA.OQ,0.05257353873918939,0.0524784121632438,gpu_accelerator
2021-01-15,GOOG.OQ,0.05385858585586432,0.05376113411530037,cloud_software
2021-01-15,TER.OQ,0.06175789229357724,0.061646147545698485,robotics_autonomy
2021-01-15,CSCO.OQ,0.055404724711741626,0.05530447538709216,server_network
2021-01-15,NTAP.OQ,0.0538398828971911,0.053742464997765894,memory_hbm_storage
2021-01-15,TSLA.OQ,0.06069318187782711,0.0605833636172774,robotics_autonomy
2021-01-19,ORCL.N,0.0517408809659909,0.05162914327306814,cloud_software
2021-01-19,SPY.P,-0.5863733481434801,-0.5851070379475634,market_hedge
2021-01-19,AMD.OQ,0.051956560368597735,0.0518443569024139,gpu_accelerator
2021-01-19,NVDA.OQ,0.05325117504279722,0.05313617577464368,gpu_accelerator
2021-01-19,GOOG.OQ,0.05555451135292121,0.0554345378848601,cloud_software
2021-01-19,TER.OQ,0.06325573483794199,0.06311913009246865,robotics_autonomy
2021-01-19,CSCO.OQ,0.055112029709989255,0.05499301180891926,server_network
2021-01-19,NTAP.OQ,0.053523471584165955,0.053407884274472434,memory_hbm_storage
2021-01-19,TSLA.OQ,0.062044188480331934,0.06191020014556404,robotics_autonomy
2021-01-20,ORCL.N,0.05196881436233691,0.05206557343302172,cloud_software
2021-01-20,SPY.P,-0.5944879562097148,-0.5955948142914695,market_hedge
2021-01-20,AMD.OQ,0.05154996906332807,0.05164594829936801,gpu_accelerator
2021-01-20,NVDA.OQ,0.05464324238139104,0.05474498088393151,gpu_accelerator
2021-01-20,GOOG.OQ,0.05853378124022898,0.05864276341244065,cloud_software
2021-01-20,TER.OQ,0.0623471336548771,0.06246321578579213,robotics_autonomy
2021-01-20,CSCO.OQ,0.05529496408608567,0.055397916008390766,server_network
2021-01-20,NTAP.OQ,0.05371498369470191,0.053814993902129606,memory_hbm_storage
2021-01-20,TSLA.OQ,0.06247762724893746,0.06259395234169501,robotics_autonomy
2021-01-21,ORCL.N,0.05167334514490192,0.05159390591961876,cloud_software
2021-01-21,SPY.P,-0.5950299624736899,-0.5941152022795003,market_hedge
2021-01-21,AMD.OQ,0.0531647173900456,0.05308298542649611,gpu_accelerator
2021-01-21,NVDA.OQ,0.056694548657850036,0.05660739016229437,gpu_accelerator
2021-01-21,GOOG.OQ,0.058668723181188265,0.05857852971868266,cloud_software
2021-01-21,TER.OQ,0.06308031183727127,0.06298333628655124,robotics_autonomy
2021-01-21,CSCO.OQ,0.055014464709392044,0.05492988906514787,server_network
2021-01-21,NTAP.OQ,0.054098007915727095,0.05401484117229029,memory_hbm_storage
2021-01-21,TSLA.OQ,0.06207651272748185,0.0619810803519404,robotics_autonomy
2021-01-22,ORCL.N,0.05095577704537527,0.050862593851360195,cloud_software
2021-01-22,SPY.P,-0.5929238809906173,-0.5918395968477356,market_hedge
2021-01-22,AMD.OQ,0.0538965817395778,0.05379802067498024,gpu_accelerator
2021-01-22,NVDA.OQ,0.05606086161677828,0.05595834271808625,gpu_accelerator
2021-01-22,GOOG.OQ,0.05897273031251436,0.058864886458707244,cloud_software
2021-01-22,TER.OQ,0.06205026396140437,0.061936792199797176,robotics_autonomy
2021-01-22,CSCO.OQ,0.054599813456895886,0.05449996638742602,server_network
2021-01-22,NTAP.OQ,0.053923149032183086,0.05382453938378748,memory_hbm_storage
2021-01-22,TSLA.OQ,0.0621977286543227,0.062083987222976623,robotics_autonomy
2021-01-25,ORCL.N,0.051411643838048394,0.05115720148298502,cloud_software
2021-01-25,SPY.P,-0.5952622508720944,-0.5923162270205845,market_hedge
2021-01-25,AMD.OQ,0.05467491366682094,0.05440432100030174,gpu_accelerator
2021-01-25,NVDA.OQ,0.05581862963494894,0.05554237658174049,gpu_accelerator
2021-01-25,GOOG.OQ,0.05892154543834612,0.05862993568487212,cloud_software
2021-01-25,TER.OQ,0.06302183750367596,0.0627099349159009,robotics_autonomy
2021-01-25,CSCO.OQ,0.05491689970882801,0.054645109424535404,server_network
2021-01-25,NTAP.OQ,0.054664217633756534,0.05439367790318024,memory_hbm_storage
2021-01-25,TSLA.OQ,0.06470726566037768,0.06438702168770484,robotics_autonomy
2021-01-26,ORCL.N,0.052171421825794956,0.0518474795224396,cloud_software
2021-01-26,SPY.P,-0.5943330972767341,-0.5906427697802933,market_hedge
2021-01-26,AMD.OQ,0.05501180360548719,0.0546702248302106,gpu_accelerator
2021-01-26,NVDA.OQ,0.054927379473978126,0.05458632490422752,gpu_accelerator
2021-01-26,GOOG.OQ,0.05947496250196719,0.059105671122307406,cloud_software
2021-01-26,TER.OQ,0.06211773434630006,0.0617320334924773,robotics_autonomy
2021-01-26,CSCO.OQ,0.055197399085544344,0.05485466791255272,server_network
2021-01-26,NTAP.OQ,0.05470585070126126,0.05436617164588963,memory_hbm_storage
2021-01-26,TSLA.OQ,0.06487549867392785,0.06447267433569276,robotics_autonomy
2021-01-27,ORCL.N,0.05280457014891847,0.05220896678766405,cloud_software
2021-01-27,SPY.P,-0.5798073294024861,-0.5732674561813206,market_hedge
2021-01-27,AMD.OQ,0.051602245088272415,0.05102020322075654,gpu_accelerator
2021-01-27,NVDA.OQ,0.05281168241749361,0.052215998834185345,gpu_accelerator
2021-01-27,GOOG.OQ,0.056793185307489176,0.056152592798733025,cloud_software
2021-01-27,TER.OQ,0.05852381184499391,0.05786369892389642,robotics_autonomy
2021-01-27,CSCO.OQ,0.0557340065887891,0.055105360970297335,server_network
2021-01-27,NTAP.OQ,0.05736204040809041,0.056715031560577424,memory_hbm_storage
2021-01-27,TSLA.OQ,0.06348482140448129,0.06276875131981799,robotics_autonomy
2021-01-28,ORCL.N,0.051681787122587114,0.05180016843696935,cloud_software
2021-01-28,SPY.P,-0.5847937870307873,-0.586133304508909,market_hedge
2021-01-28,AMD.OQ,0.05083553005542272,0.05095197294953171,gpu_accelerator
2021-01-28,NVDA.OQ,0.05335644885762962,0.05347866612019356,gpu_accelerator
2021-01-28,GOOG.OQ,0.0577957884182501,0.05792817434721346,cloud_software
2021-01-28,TER.OQ,0.05394931975009554,0.05407289503140102,robotics_autonomy
2021-01-28,CSCO.OQ,0.055294964086108234,0.055421621674625936,server_network
2021-01-28,NTAP.OQ,0.056121374996466925,0.05624992554603019,memory_hbm_storage
2021-01-28,TSLA.OQ,0.06137419499391143,0.06151477755262399,robotics_autonomy
2021-01-29,ORCL.N,0.051014870888900526,0.05107342499200891,cloud_software
2021-01-29,SPY.P,-0.5730864517290155,-0.5737442317566792,market_hedge
2021-01-29,AMD.OQ,0.04974354197834189,0.0498006368692085,gpu_accelerator
2021-01-29,NVDA.OQ,0.053106040268845946,0.05316699458478163,gpu_accelerator
2021-01-29,GOOG.OQ,0.05694673992998054,0.05701210254334103,cloud_software
2021-01-29,TER.OQ,0.05104359517459787,0.05110218224701025,robotics_autonomy
2021-01-29,CSCO.OQ,0.05436809658047067,0.054430499465698244,server_network
2021-01-29,NTAP.OQ,0.05532202010038247,0.05538551788470847,memory_hbm_storage
2021-01-29,TSLA.OQ,0.05829604509479302,0.058362956420369545,robotics_autonomy
2021-02-01,ORCL.N,0.05192660447422839,0.051907072203803264,cloud_software
2021-02-01,SPY.P,-0.5826257619747276,-0.5824066064174799,market_hedge
2021-02-01,AMD.OQ,0.05091684831647523,0.05089769586734858,gpu_accelerator
2021-02-01,NVDA.OQ,0.05411687330691937,0.054096517163576364,gpu_accelerator
2021-02-01,GOOG.OQ,0.058982036653266054,0.05895985047140801,cloud_software
2021-02-01,TER.OQ,0.052874291617697654,0.052854402873327204,robotics_autonomy
2021-02-01,CSCO.OQ,0.055368137836536165,0.05534731102815713,server_network
2021-02-01,NTAP.OQ,0.05502226201434599,0.05500156530767804,memory_hbm_storage
2021-02-01,TSLA.OQ,0.06169596818148042,0.061672761150193434,robotics_autonomy
2021-02-02,ORCL.N,0.052652614551404846,0.05267261077408033,cloud_software
2021-02-02,SPY.P,-0.5908642571870619,-0.5910886535130252,market_hedge
2021-02-02,AMD.OQ,0.05161386198270025,0.05163346371161991,gpu_accelerator
2021-02-02,NVDA.OQ,0.05542410834809268,0.05544515711882441,gpu_accelerator
2021-02-02,GOOG.OQ,0.059793549567159224,0.05981625774873557,cloud_software
2021-02-02,TER.OQ,0.05470049003513132,0.05472126399267398,robotics_autonomy
2021-02-02,CSCO.OQ,0.05589254971473655,0.055913776388464315,server_network
2021-02-02,NTAP.OQ,0.054189600664240764,0.05421018059803531,memory_hbm_storage
2021-02-02,TSLA.OQ,0.06411881743384033,0.06414316825026264,robotics_autonomy
2021-02-03,ORCL.N,0.05248377499858818,0.052369425222648223,cloud_software
2021-02-03,TER.OQ,0.054232695366649514,0.054114535105426624,robotics_autonomy
2021-02-03,AMD.OQ,0.05105044260249006,0.050939215720022336,gpu_accelerator
2021-02-03,NVDA.OQ,0.05531679038145052,0.055196268132698276,gpu_accelerator
2021-02-03,GOOG.OQ,0.06421592269429753,0.06407601133365191,cloud_software
2021-02-03,SPY.P,-0.5913288339845335,-0.5900404678242337,market_hedge
2021-02-03,CSCO.OQ,0.05581937596427093,0.05569775869998698,server_network
2021-02-03,NTAP.OQ,0.055505205597403864,0.05538427283630321,memory_hbm_storage
2021-02-03,TSLA.OQ,0.06278911544876112,0.06265231276482257,robotics_autonomy
2021-02-04,ORCL.N,0.05347992836030928,0.05344570235131776,cloud_software
2021-02-04,TER.OQ,0.05645921806768382,0.056423085377074744,robotics_autonomy
2021-02-04,AMD.OQ,0.051021400366415934,0.05098874776269635,gpu_accelerator
2021-02-04,NVDA.OQ,0.055863600973314685,0.05582784946489213,gpu_accelerator
2021-02-04,GOOG.OQ,0.06397705994823105,0.06393611599979704,cloud_software
2021-02-04,SPY.P,-0.5980497116574642,-0.5976669726479679,market_hedge
2021-02-04,CSCO.OQ,0.05762432847521519,0.05758745013889366,server_network
2021-02-04,NTAP.OQ,0.05572169754842862,0.05568603685515943,memory_hbm_storage
2021-02-04,TSLA.OQ,0.06244383371784214,0.06240387100136479,robotics_autonomy
2021-02-05,ORCL.N,0.05369097780134267,0.05362834257560843,cloud_software
2021-02-05,TER.OQ,0.056729099607218225,0.05666292014643908,robotics_autonomy
2021-02-05,AMD.OQ,0.05105625104971155,0.0509966894633781,gpu_accelerator
2021-02-05,NVDA.OQ,0.05556413274261432,0.05549931231766438,gpu_accelerator
2021-02-05,GOOG.OQ,0.06508234301866894,0.06500641876820418,cloud_software
2021-02-05,SPY.P,-0.6004035674325428,-0.5997031441115721,market_hedge
2021-02-05,CSCO.OQ,0.05863656535635919,0.05856816066980338,server_network
2021-02-05,NTAP.OQ,0.056104721769483036,0.05603927070010989,memory_hbm_storage
2021-02-05,TSLA.OQ,0.06260839352149031,0.0625353553496845,robotics_autonomy
2021-02-08,ORCL.N,0.0532773208968835,0.05290889634067333,cloud_software
2021-02-08,TER.OQ,0.05806501322781798,0.05766348071136128,robotics_autonomy
2021-02-08,AMD.OQ,0.05312986670667988,0.05276246182908102,gpu_accelerator
2021-02-08,NVDA.OQ,0.059029992026891354,0.058621786466824054,gpu_accelerator
2021-02-08,GOOG.OQ,0.0649244454372051,0.06447547841719127,cloud_software
2021-02-08,SPY.P,-0.6047396175444184,-0.6005577082166627,market_hedge
2021-02-08,CSCO.OQ,0.05968538911271781,0.05927265133563167,server_network
2021-02-08,NTAP.OQ,0.058061475942214856,0.057659967886877,memory_hbm_storage
2021-02-08,TSLA.OQ,0.06343045789792162,0.06299182213493945,robotics_autonomy
2021-02-09,ORCL.N,0.05375007164479978,0.053499162813295933,cloud_software
2021-02-09,TER.OQ,0.05769617512378115,0.05742684562449759,robotics_autonomy
2021-02-09,AMD.OQ,0.052804593662471117,0.052558098383703095,gpu_accelerator
2021-02-09,NVDA.OQ,0.05831249476426204,0.05804028824479797,gpu_accelerator
2021-02-09,GOOG.OQ,0.06463284676020874,0.06433113642641534,cloud_software
2021-02-09,SPY.P,-0.6043369843199684,-0.6015158999580287,market_hedge
2021-02-09,CSCO.OQ,0.059148781609432564,0.05887267124856507,server_network
2021-02-09,NTAP.OQ,0.05817804853122657,0.0579064696155256,memory_hbm_storage
2021-02-09,TSLA.OQ,0.06240489769287204,0.06211358757027891,robotics_autonomy
2021-02-10,ORCL.N,0.05341239253912895,0.053288887104594285,cloud_software
2021-02-10,TER.OQ,0.057894088252747056,0.05776021979663164,robotics_autonomy
2021-02-10,AMD.OQ,0.053641010061942634,0.053516975995284315,gpu_accelerator
2021-02-10,NVDA.OQ,0.06036073481311321,0.06022116273203738,gpu_accelerator
2021-02-10,GOOG.OQ,0.0650010676427473,0.06485076572360833,cloud_software
2021-02-10,SPY.P,-0.6040737241348959,-0.6026769249232597,market_hedge
2021-02-10,CSCO.OQ,0.057612132850112414,0.05747891635925948,server_network
2021-02-10,NTAP.OQ,0.057245467819122375,0.057113099167540975,memory_hbm_storage
2021-02-10,TSLA.OQ,0.05912545589098474,0.05898874014441849,robotics_autonomy
2021-02-11,ORCL.N,0.052931199813551696,0.05255535103989064,cloud_software
2021-02-11,TER.OQ,0.06074133849469397,0.06031003223932515,robotics_autonomy
2021-02-11,AMD.OQ,0.05382107192569259,0.053438904433709605,gpu_accelerator
2021-02-11,NVDA.OQ,0.062349694461342836,0.06190696774658891,gpu_accelerator
2021-02-11,GOOG.OQ,0.06501688842205865,0.06455522275291142,cloud_software
2021-02-11,SPY.P,-0.6050493354097929,-0.6007530592717261,market_hedge
2021-02-11,CSCO.OQ,0.058026784102641636,0.057614753094062665,server_network
2021-02-11,NTAP.OQ,0.05758685897268268,0.0571779517421624,memory_hbm_storage
2021-02-11,TSLA.OQ,0.0596279510058119,0.059204550585258454,robotics_autonomy
2021-02-12,ORCL.N,0.05325199496395771,0.05282561016030974,cloud_software
2021-02-12,TER.OQ,0.0640563834051377,0.06354348865858248,robotics_autonomy
2021-02-12,AMD.OQ,0.05446580956694432,0.05402970583912253,gpu_accelerator
2021-02-12,NVDA.OQ,0.0611661306007932,0.06067637789568277,gpu_accelerator
2021-02-12,GOOG.OQ,0.06527188215874564,0.06474925500314656,cloud_software
2021-02-12,SPY.P,-0.6080381128083358,-0.6031695963984672,market_hedge
2021-02-12,CSCO.OQ,0.05767311097550834,0.057211326621406614,server_network
2021-02-12,NTAP.OQ,0.058169721917757315,0.05770396123639792,memory_hbm_storage
2021-02-12,TSLA.OQ,0.05995560132923452,0.05947554124289101,robotics_autonomy
2021-02-16,ORCL.N,0.052458449065615136,0.052154788201255686,cloud_software
2021-02-16,TER.OQ,0.06460964056114417,0.06423564133607729,robotics_autonomy
2021-02-16,AMD.OQ,0.053124058259484,0.05281654445119014,gpu_accelerator
2021-02-16,NVDA.OQ,0.06267471458887282,0.06231191587208777,gpu_accelerator
2021-02-16,GOOG.OQ,0.06582374816555263,0.06544272095984303,cloud_software
2021-02-16,SPY.P,-0.6075115924378308,-0.6039949521529205,market_hedge
2021-02-16,CSCO.OQ,0.056721852219720675,0.056393512229120396,server_network
2021-02-16,NTAP.OQ,0.05732873395418139,0.056996880969290724,memory_hbm_storage
2021-02-16,TSLA.OQ,0.05849366378764953,0.05815506749245423,robotics_autonomy
2021-02-17,ORCL.N,0.05241623917739859,0.05238549676446644,cloud_software
2021-02-17,TER.OQ,0.06265749742529839,0.06262074845800554,robotics_autonomy
2021-02-17,AMD.OQ,0.052241174282290026,0.052210534545882925,gpu_accelerator
2021-02-17,NVDA.OQ,0.06094025183292642,0.06090451003963032,gpu_accelerator
2021-02-17,GOOG.OQ,0.06602259364633897,0.06598387103158102,cloud_software
2021-02-17,SPY.P,-0.6076509654770971,-0.6072945748395296,market_hedge
2021-02-17,CSCO.OQ,0.056404765967785,0.05637168426192559,server_network
2021-02-17,NTAP.OQ,0.056820810530644514,0.05678748481235784,memory_hbm_storage
2021-02-17,TSLA.OQ,0.05863544968993896,0.0586010596757922,robotics_autonomy
2021-02-18,ORCL.N,0.05239935522209863,0.05241486480970385,cloud_software
2021-02-18,TER.OQ,0.06144303049744625,0.06146121690566045,robotics_autonomy
2021-02-18,AMD.OQ,0.051486076143903756,0.051501315411734784,gpu_accelerator
2021-02-18,NVDA.OQ,0.060625452464151894,0.060643396878966034,gpu_accelerator
2021-02-18,GOOG.OQ,0.0656779488270265,0.06569738872083333,cloud_software
2021-02-18,SPY.P,-0.6050648213032868,-0.6052439133133518,market_hedge
2021-02-18,CSCO.OQ,0.05651452659345509,0.05653125422297369,server_network
2021-02-18,NTAP.OQ,0.056679258101124036,0.05669603448921492,memory_hbm_storage
2021-02-18,TSLA.OQ,0.05784424027671666,0.05786136148571296,robotics_autonomy
2021-02-19,ORCL.N,0.051605809323790594,0.05136713989816443,cloud_software
2021-02-19,TER.OQ,0.06418433493500099,0.06388749164247516,robotics_autonomy
2021-02-19,AMD.OQ,0.05203207018244401,0.05179142936182115,gpu_accelerator
2021-02-19,NVDA.OQ,0.06102406205449372,0.06074183456827141,gpu_accelerator
2021-02-19,GOOG.OQ,0.06517974938524554,0.0648783024444442,cloud_software
2021-02-19,SPY.P,-0.6039962946685964,-0.601202898913006,market_hedge
2021-02-19,CSCO.OQ,0.05570961533856644,0.05545196640196542,server_network
2021-02-19,NTAP.OQ,0.059410387329429895,0.05913562285608976,memory_hbm_storage
2021-02-19,TSLA.OQ,0.057397577952427295,0.057132122432172076,robotics_autonomy
2021-02-22,ORCL.N,0.05440854590084812,0.05461858299681831,cloud_software
2021-02-22,TER.OQ,0.05959298760115542,0.05982303855820073,robotics_autonomy
2021-02-22,AMD.OQ,0.04958671390351873,0.049778136945883796,gpu_accelerator
2021-02-22,NVDA.OQ,0.058690662837160616,0.05891723048712772,gpu_accelerator
2021-02-22,GOOG.OQ,0.06405492299922873,0.06430219867599227,cloud_software
2021-02-22,SPY.P,-0.5993505266916653,-0.6016642412379781,market_hedge
2021-02-22,CSCO.OQ,0.05540472471171244,0.055618607426069167,server_network
2021-02-22,NTAP.OQ,0.05917724215142785,0.05940568817738232,memory_hbm_storage
2021-02-22,TSLA.OQ,0.05249016952133413,0.05269280097546884,robotics_autonomy
2021-02-23,ORCL.N,0.054450755789052896,0.05495979406345353,cloud_software
2021-02-23,TER.OQ,0.058418142842170215,0.05896427062671874,robotics_autonomy
2021-02-23,AMD.OQ,0.04922078172877249,0.049680927073548445,gpu_accelerator
2021-02-23,NVDA.OQ,0.057816787965993786,0.05835729392502244,gpu_accelerator
2021-02-23,GOOG.OQ,0.06424042939163839,0.06484098739768263,cloud_software
2021-02-23,SPY.P,-0.6000783636749716,-0.6056882555915073,market_hedge
2021-02-23,CSCO.OQ,0.055502289712278045,0.05602115835553207,server_network
2021-02-23,NTAP.OQ,0.05772841140225696,0.05826809116424114,memory_hbm_storage
2021-02-23,TSLA.OQ,0.05133972017952827,0.05181967462992458,robotics_autonomy
2021-02-24,ORCL.N,0.05461959534189814,0.05488916784442153,cloud_software
2021-02-24,TER.OQ,0.0604032253659174,0.060701342708611876,robotics_autonomy
2021-02-24,AMD.OQ,0.05049864011681949,0.05074787383422633,gpu_accelerator
2021-02-24,NVDA.OQ,0.05927631231218429,0.05956886782729437,gpu_accelerator
2021-02-24,GOOG.OQ,0.0649945532042018,0.06531533083442723,cloud_software
2021-02-24,SPY.P,-0.6066908400955126,-0.6096851348536267,market_hedge
2021-02-24,CSCO.OQ,0.05578278908897554,0.05605810248077788,server_network
2021-02-24,NTAP.OQ,0.059593572826486266,0.05988769416628357,memory_hbm_storage
2021-02-24,TSLA.OQ,0.054511904252196666,0.054780945250296254,robotics_autonomy
2021-02-25,ORCL.N,0.055126114000424276,0.05604517456564211,cloud_software
2021-02-25,TER.OQ,0.056554595983106956,0.05749747214792243,robotics_autonomy
2021-02-25,AMD.OQ,0.047873221974091745,0.04867136258755797,gpu_accelerator
2021-02-25,NVDA.OQ,0.05440509870297107,0.055312138527405276,gpu_accelerator
2021-02-25,GOOG.OQ,0.06301509452542124,0.0640656798866775,cloud_software
2021-02-25,SPY.P,-0.5920721568614661,-0.6019431623005699,market_hedge
2021-02-25,CSCO.OQ,0.05551448533732277,0.05644002081532698,server_network
2021-02-25,NTAP.OQ,0.050967201239485914,0.05181692456259867,memory_hbm_storage
2021-02-25,TSLA.OQ,0.05011874520761177,0.05095432310265733,robotics_autonomy
2021-02-26,ORCL.N,0.05445919776674841,0.0549958663906592,cloud_software
2021-02-26,TER.OQ,0.05789148829500731,0.05846198045488996,robotics_autonomy
2021-02-26,AMD.OQ,0.049087187442725715,0.04957091754557022,gpu_accelerator
2021-02-26,NVDA.OQ,0.05606903822370429,0.05662157103398174,gpu_accelerator
2021-02-26,GOOG.OQ,0.0631857107726304,0.06380837489259063,cloud_software
2021-02-26,SPY.P,-0.589021435890198,-0.5948259526002505,market_hedge
2021-02-26,CSCO.OQ,0.05472176970749721,0.05526102584881365,server_network
2021-02-26,NTAP.OQ,0.05212460051609659,0.05263826283170185,memory_hbm_storage
